City,Town,Neighborhood,House Type,House Age,House Size,Room Count,Floor,Furniture,Bathroom Count,Hand,Heater Type,Heater Fuel,Price
İstanbul,Küçükçekmece,Atakent,Daire,21,70.0,1 + 1,7. Kat,True,1.0,,Merkezi,Doğalgaz,18000
İstanbul,Beyoğlu,Hacıahmet,Residence,8,65.0,1 + 1,6. Kat,True,1.0,İkinci El,Merkezi (Pay Ölçer),Doğalgaz,35000
Bursa,Osmangazi,Demirtaş Cumhuriyet,Daire,0,125.0,3 + 1,8. Kat,False,2.0,Sıfır,Kombi,Doğalgaz,24000
İstanbul,Esenler,Menderes,Daire,25,110.0,2 + 1,Ara Kat,False,1.0,İkinci El,Kombi,Doğalgaz,17000
İstanbul,Maltepe,Zümrütevler,Daire,30,130.0,3 + 1,1. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,23000
Antalya,Kepez,Yeşilyurt,Daire,15,180.0,3 + 1,2. Kat,False,1.0,İkinci El,Klima,Elektrik,15000
İstanbul,Sarıyer,Maslak,Residence,9,78.0,1 + 1,10. Kat,True,1.0,İkinci El,Merkezi (Pay Ölçer),Doğalgaz,39750
İstanbul,Maltepe,Aydınevler,Daire,8,95.0,2 + 1,3. Kat,False,1.0,İkinci El,Merkezi (Pay Ölçer),Doğalgaz,25850
Ankara,Keçiören,Bağlarbaşı,Daire,25,130.0,3 + 1,1. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,15500
İstanbul,Sarıyer,Maslak,Daire,6,65.0,1 + 0,5. Kat,False,1.0,,Merkezi (Pay Ölçer),Doğalgaz,30000
İzmir,Foça,Atatürk,Villa,20,140.0,2 + 1,Müstakil,False,2.0,İkinci El,Klima,Elektrik,25000
Balıkesir,Kepsut,Camiicedit,Daire,10,125.0,4 + 1,Ara Kat,,1.0,,Kombi,Doğalgaz,20000
Ankara,Yenimahalle,Turgut Özal,Daire,4,170.0,3 + 1,8. Kat,False,2.0,İkinci El,Yerden Isıtma,Doğalgaz,30000
Ankara,Çankaya,Naci Çakır,Daire,28,120.0,3 + 1,1. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,20000
Muğla,Bodrum,Gündoğan,Villa,20,160.0,3 + 2,Müstakil,True,3.0,İkinci El,Klima,Elektrik,150000
İstanbul,Büyükçekmece,Sinanoba,Daire,15,150.0,3 + 1,6. Kat,False,2.0,İkinci El,Merkezi (Pay Ölçer),Doğalgaz,25000
Ankara,Gölbaşı,İncek,Daire,0,50.0,1 + 1,1. Kat,False,1.0,Sıfır,Yerden Isıtma,Doğalgaz,12500
Sinop,Merkez,Gelincik,Daire,15,120.0,2 + 1,Ara Kat,False,1.0,İkinci El,Kombi,Doğalgaz,10000
İzmir,Karabağlar,Bahçelievler,Daire,31,100.0,2 + 1,3. Kat,,1.0,İkinci El,Isıtma Yok,Elektrik,14000
Balıkesir,Bandırma,17 Eylül,Daire,5,55.0,1 + 1,3. Kat,True,1.0,İkinci El,Kombi,Doğalgaz,13500
Ankara,Keçiören,Aşağı Eğlence,Daire,12,120.0,3 + 1,Kot 1,False,1.0,İkinci El,Kombi,Doğalgaz,12750
Adana,Çukurova,Huzurevleri,Daire,5,190.0,4 + 1,2. Kat,False,2.0,,Kombi,Doğalgaz,288000
Aydın,Söke,Yenicamii,Daire,6,140.0,3 + 1,Ara Kat,False,2.0,İkinci El,Kombi,Doğalgaz,20000
Tekirdağ,Süleymanpaşa,Kumbağ,Daire,2,60.0,1 + 1,En Üst Kat,False,1.0,Sıfır,Kat Kaloriferi,Doğalgaz,11000
İstanbul,Küçükçekmece,Sultan Murat,Daire,26,120.0,3 + 1,3. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,16000
Ankara,Sincan,Fevzi Çakmak,Daire,0,134.0,3 + 1,3. Kat,False,2.0,Sıfır,Kombi,Doğalgaz,18000
İstanbul,Kağıthane,Yeşilce,Daire,10,90.0,2 + 1,4. Kat,True,1.0,İkinci El,Kombi,Doğalgaz,21000
Adana,Sarıçam,Çarkıpare,Daire,1,60.0,1 + 1,2. Kat,True,1.0,Sıfır,Klima,Elektrik,11000
Eskişehir,Tepebaşı,Yenibağlar,Daire,8,385.0,4 + 1,En Üst Kat,,3.0,İkinci El,Kombi,Doğalgaz,35000
Muğla,Ortaca,Cumhuriyet,Daire,10,130.0,3 + 1,En Üst Kat,False,1.0,,Klima,Elektrik,20000
İstanbul,Kartal,Kordonboyu,Residence,5,200.0,3 + 1,14. Kat,True,2.0,,VRV,,105000
Ankara,Mamak,Altıağaç,Daire,4,90.0,2 + 1,Kot 1,True,1.0,İkinci El,Kombi,Doğalgaz,18000
Ankara,Sincan,Törekent,Daire,18,160.0,3 + 1,4. Kat,False,2.0,İkinci El,Kombi,Doğalgaz,18000
Ankara,Keçiören,Aşağı Eğlence,Daire,18,70.0,1 + 1,Kot 1,True,1.0,Sıfır,Kombi,Doğalgaz,15000
İstanbul,Küçükçekmece,Cumhuriyet,Daire,16,260.0,6 + 2,4. Kat,False,2.0,İkinci El,Kombi,Doğalgaz,30000
Kocaeli,Kartepe,Dumlupınar,Daire,2,75.0,1 + 1,1. Kat,False,1.0,,Yerden Isıtma,Doğalgaz,15500
İzmir,Buca,Kuruçeşme,Daire,4,70.0,1 + 1,3. Kat,True,1.0,,Merkezi (Pay Ölçer),Doğalgaz,15500
Kastamonu,Merkez,Kuzeykent,Daire,0,110.0,2 + 1,2. Kat,False,1.0,Sıfır,Merkezi (Pay Ölçer),Doğalgaz,15500
Antalya,Muratpaşa,Şirinyalı,Daire,25,165.0,3 + 1,2. Kat,True,2.0,İkinci El,Kombi,Doğalgaz,35000
İzmir,Çeşme,16 Eylül,Residence,1,120.0,1 + 1,Ara Kat,True,1.0,Sıfır,VRV,Elektrik,485000
İzmir,Menemen,İstiklal,Daire,4,154.0,3 + 1,5. Kat,False,2.0,İkinci El,Merkezi (Pay Ölçer),Doğalgaz,30000
Antalya,Döşemealtı,Altınkale,Daire,2,150.0,3 + 1,1. Kat,,2.0,İkinci El,Klima,Elektrik,25000
Ankara,Mamak,Demirlibahçe,Daire,20,120.0,3 + 1,3. Kat,True,1.0,İkinci El,Kombi,Doğalgaz,18000
İstanbul,Küçükçekmece,Atakent,Daire,13,136.0,2 + 2,4. Kat,False,2.0,İkinci El,Merkezi (Pay Ölçer),Doğalgaz,37500
İstanbul,Beşiktaş,Levazım,Residence,5,169.0,2 + 1,10. Kat,True,2.0,İkinci El,Merkezi (Pay Ölçer),Doğalgaz,275000
Ankara,Çankaya,Keklik Pınarı,Daire,16,135.0,3 + 1,1. Kat,True,1.0,İkinci El,Kombi,Doğalgaz,27000
İstanbul,Kağıthane,Yeşilce,Daire,7,60.0,1 + 1,Bahçe Katı,True,1.0,İkinci El,Kombi,Doğalgaz,14999
Ankara,Keçiören,Ayvalı,Daire,15,120.0,3 + 1,Kot 1,False,1.0,İkinci El,Kombi,Doğalgaz,13500
İstanbul,Kağıthane,Çeliktepe,Daire,0,85.0,2 + 1,2. Kat,True,1.0,Sıfır,Kombi,Doğalgaz,40000
İstanbul,Maltepe,Fındıklı,Daire,10,80.0,2 + 1,Giriş Katı,False,1.0,İkinci El,Kombi,Doğalgaz,14500
Ankara,Keçiören,Esertepe,Daire,10,300.0,5 + 1,5. Kat,False,2.0,İkinci El,Kombi,Doğalgaz,25500
Ankara,Mamak,General Zeki Doğan,Daire,10,145.0,3 + 1,Yüksek Giriş,False,2.0,İkinci El,Kombi,Doğalgaz,18000
İstanbul,Kağıthane,Seyrantepe,Daire,25,110.0,2 + 1,3. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,20000
Ankara,Çankaya,Ata,Daire,20,130.0,3 + 1,2. Kat,True,1.0,İkinci El,Kombi,Doğalgaz,22000
İzmir,Karşıyaka,İnönü,Daire,13,55.0,1 + 1,Ara Kat,True,1.0,İkinci El,Kombi,Doğalgaz,17500
İstanbul,Üsküdar,Çengelköy,Daire,13,320.0,5 + 2,Çatı Katı,False,3.0,,Merkezi (Pay Ölçer),Doğalgaz,200000
Ankara,Mamak,Çağlayan,Daire,20,105.0,2 + 1,Giriş Katı,True,1.0,İkinci El,Kombi,Doğalgaz,14900
Antalya,Alanya,Mahmutlar,Daire,3,53.0,1 + 1,8. Kat,True,1.0,Sıfır,Klima,Elektrik,17500
Ankara,Yenimahalle,İnönü,Daire,0,196.0,4 + 1,6. Kat,False,2.0,Sıfır,Yerden Isıtma,Doğalgaz,47500
Antalya,Alanya,Kestel,Residence,1,55.0,1 + 1,1. Kat,True,1.0,Sıfır,Klima,Elektrik,14000
Ankara,Çankaya,Prof. Dr. Ahmet Taner Kışlalı,Daire,21,145.0,3 + 1,3. Kat,False,2.0,İkinci El,Merkezi,Doğalgaz,40000
İstanbul,Çekmeköy,Hamidiye,Daire,3,110.0,2 + 1,3. Kat,False,2.0,Sıfır,Kombi,Doğalgaz,25000
Antalya,Muratpaşa,Güzeloba,Daire,16,210.0,4 + 1,1. Kat,True,2.0,İkinci El,Yerden Isıtma,Elektrik,38000
İstanbul,Küçükçekmece,Atakent,Daire,31,105.0,2 + 1,3. Kat,False,1.0,İkinci El,Merkezi,Doğalgaz,22000
İzmir,Gaziemir,Gazikent,Daire,25,110.0,2 + 1,5. Kat,True,1.0,İkinci El,Kombi,Doğalgaz,20000
Erzurum,Palandöken,Yunusemre,Daire,25,100.0,2 + 1,En Üst Kat,False,1.0,İkinci El,Kombi,Doğalgaz,5000
Mersin(İçel),Mezitli,Merkez,Daire,1,120.0,2 + 1,Yüksek Giriş,True,2.0,İkinci El,Klima,Elektrik,22500
Ankara,Keçiören,Pınarbaşı,Daire,30,130.0,3 + 1,Ara Kat,False,1.0,İkinci El,Kombi,Doğalgaz,15000
Çorum,Merkez,Ak Kent,Daire,16,70.0,1 + 1,Ara Kat,True,1.0,İkinci El,Kombi,Doğalgaz,6700
İstanbul,Sarıyer,Tarabya,Daire,28,120.0,3 + 1,Giriş Katı,False,1.0,İkinci El,Kombi,Kömür-Odun,25000
İstanbul,Eyüpsultan,Güzeltepe,Daire,4,90.0,2 + 1,2. Kat,False,2.0,İkinci El,Merkezi (Pay Ölçer),Doğalgaz,22000
İstanbul,Bayrampaşa,Altıntepsi,Daire,2,70.0,2 + 1,4. Kat,True,1.0,Sıfır,Merkezi,Doğalgaz,25000
Ankara,Çankaya,Yücetepe,Daire,45,90.0,2 + 1,2. Kat,True,1.0,,Kombi,Doğalgaz,25000
İstanbul,Ataşehir,İnönü,Daire,11,105.0,3 + 1,2. Kat,True,1.0,,Kombi,Doğalgaz,22500
İstanbul,Kağıthane,Harmantepe,Daire,7,80.0,2 + 1,2. Kat,True,1.0,İkinci El,Kombi,Doğalgaz,22000
Muğla,Bodrum,Bahçelievler,Müstakil Ev,16,95.0,2 + 1,Müstakil,True,1.0,İkinci El,Klima,Elektrik,25000
İstanbul,Bahçelievler,Şirinevler,Daire,30,150.0,3 + 1,4. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,18000
İstanbul,Avcılar,Denizköşkler,Daire,25,130.0,3 + 1,3. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,16000
Adana,Çukurova,Karahan,Villa,10,180.0,4 + 1,Müstakil,False,2.0,İkinci El,Kombi,Doğalgaz,590000
İstanbul,Esenyurt,Piri Reis,Daire,5,72.0,1 + 1,3. Kat,False,1.0,,Kombi,Doğalgaz,10000
Amasya,Merzifon,Sofular,Daire,10,66.0,1 + 1,5. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,7000
Mersin(İçel),Erdemli,Arpaçbahşiş,Daire,12,120.0,2 + 1,5. Kat,True,1.0,İkinci El,Klima,Elektrik,14000
Ankara,Keçiören,Etlik,Daire,25,120.0,3 + 1,2. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,15900
Ankara,Çankaya,İncesu,Daire,28,110.0,3 + 1,Yüksek Giriş,True,1.0,İkinci El,Kombi,Doğalgaz,25000
Isparta,Merkez,Zafer,Daire,10,250.0,4 + 1,1. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,25000
Muğla,Bodrum,Eskiçeşme,Daire,15,100.0,2 + 1,Bahçe Katı,False,1.0,Sıfır,Klima,Elektrik,30000
İstanbul,Kadıköy,Zühtüpaşa,Daire,20,50.0,1 + 0,2. Kat,False,1.0,İkinci El,Klima,Elektrik,15000
İstanbul,Güngören,Merkez,Daire,30,140.0,3 + 1,Ara Kat,True,1.0,,Kombi,Doğalgaz,20000
Mersin(İçel),Yenişehir,Menteş,Daire,18,180.0,3 + 1,3. Kat,False,1.0,İkinci El,Klima,Elektrik,18000
Eskişehir,Odunpazarı,Büyükdere,Daire,10,60.0,1 + 1,1. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,8000
İstanbul,Pendik,Kaynarca,Daire,3,125.0,3 + 1,2. Kat,True,2.0,İkinci El,Merkezi (Pay Ölçer),Doğalgaz,40000
Samsun,İlkadım,Kalkancı,Daire,20,110.0,3 + 1,1. Kat,True,1.0,İkinci El,Kombi,Doğalgaz,10000
Ankara,Yenimahalle,Uğur Mumcu,Daire,0,60.0,1 + 1,4. Kat,False,1.0,Sıfır,Merkezi (Pay Ölçer),Doğalgaz,25000
Hatay,İskenderun,Mustafa Kemal,Daire,18,115.0,2 + 1,5. Kat,,1.0,İkinci El,Klima,Elektrik,15000
Samsun,Atakum,Küçükkolpınar,Daire,20,130.0,3 + 1,Ara Kat,False,1.0,,Kombi,Doğalgaz,15000
Yalova,Çiftlikköy,Çiftlik,Daire,0,55.0,1 + 1,Yüksek Giriş,False,1.0,Sıfır,Kombi,Doğalgaz,12000
İstanbul,Sarıyer,Huzur,Residence,3,160.0,3 + 1,6. Kat,True,2.0,İkinci El,Merkezi (Pay Ölçer),Doğalgaz,58000
İzmir,Çiğli,Ataşehir,Daire,3,84.0,2 + 1,6. Kat,False,1.0,İkinci El,Merkezi (Pay Ölçer),Doğalgaz,28000
İstanbul,Kadıköy,Suadiye,Daire,25,285.0,4 + 1,2. Kat,False,2.0,İkinci El,Merkezi,Doğalgaz,125000
Muğla,Bodrum,Yalıkavak,Villa,5,220.0,3 + 0,Bahçe Katı,True,3.0,İkinci El,Klima,Elektrik,475000
Balıkesir,Edremit,İskele,Daire,7,95.0,2 + 1,3. Kat,False,1.0,İkinci El,Klima,Elektrik,18000
Mersin(İçel),Yenişehir,Limonluk,Daire,5,170.0,2 + 1,12. Kat,,2.0,İkinci El,Kombi,Doğalgaz,30000
Hatay,Defne,Çekmece,Daire,1,280.0,6 + 2,5. Kat,False,2.0,İkinci El,Kombi,Doğalgaz,21000
İstanbul,Sarıyer,Maslak,Daire,5,140.0,2 + 1,18. Kat,True,2.0,,Merkezi (Pay Ölçer),Doğalgaz,76500
Balıkesir,Edremit,İskele,Villa,15,140.0,3 + 1,Müstakil,True,1.0,İkinci El,Klima,Elektrik,25000
Muğla,Dalaman,Altıntas,Daire,7,100.0,1 + 1,Çatı Katı,True,1.0,İkinci El,Soba,Elektrik,12000
İstanbul,Esenyurt,Akevler,Daire,10,125.0,2 + 1,8. Kat,True,2.0,İkinci El,Kombi,Doğalgaz,18500
Muğla,Bodrum,Müskebi,Villa,4,300.0,5 + 2,Müstakil,True,3.0,,Yerden Isıtma,Doğalgaz,250000
Balıkesir,Bandırma,17 Eylül,Daire,30,80.0,2 + 0,2. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,14000
Manisa,Akhisar,Atatürk,Daire,4,280.0,4 + 2,5. Kat,False,3.0,Sıfır,Kombi,Doğalgaz,20000
İstanbul,Şişli,Teşvikiye,Daire,50,90.0,2 + 1,3. Kat,False,1.0,İkinci El,Merkezi,Doğalgaz,35000
Ankara,Çankaya,Mutlukent,Daire,20,110.0,2 + 1,Kot 1,True,1.0,İkinci El,Kombi,Doğalgaz,29000
Muğla,Köyceğiz,Yeni,Villa,0,75.0,2 + 1,Müstakil,True,2.0,Sıfır,Klima,Elektrik,50000
Tokat,Niksar,Ayvaz,Daire,4,95.0,2 + 1,3. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,8500
İstanbul,Kağıthane,Telsizler,Daire,11,65.0,1 + 1,Teras Katı,True,1.0,İkinci El,Kombi,Doğalgaz,17000
Muğla,Bodrum,Müskebi,Villa,14,170.0,4 + 1,Müstakil,False,2.0,İkinci El,Klima,Elektrik,60000
Mersin(İçel),Erdemli,Arpaçbahşiş,Daire,2,85.0,1 + 1,14. Kat,True,1.0,Sıfır,Klima,Elektrik,55000
Ankara,Çankaya,Kırkkonaklar,Daire,4,70.0,1 + 1,3. Kat,False,1.0,,Merkezi (Pay Ölçer),Doğalgaz,24950
Antalya,Kepez,Habibler,Daire,0,90.0,1 + 1,4. Kat,False,1.0,Sıfır,Klima,Elektrik,9000
İstanbul,Şişli,Cumhuriyet,Residence,10,97.0,2 + 1,1. Kat,False,1.0,İkinci El,VRV,Doğalgaz,45000
İstanbul,Üsküdar,Bulgurlu,Daire,20,130.0,3 + 1,Ara Kat,True,2.0,İkinci El,Kombi,Doğalgaz,35000
Ankara,Çankaya,Karapınar,Daire,12,150.0,3 + 1,3. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,24000
İstanbul,Kadıköy,Osmanağa,Daire,35,65.0,1 + 1,3. Kat,False,1.0,İkinci El,Isıtma Yok,Elektrik,17500
Mersin(İçel),Mezitli,Seymenli,Daire,21,180.0,3 + 1,3. Kat,True,1.0,,Kombi,Doğalgaz,20000
İstanbul,Beyoğlu,Kulaksız,Daire,30,80.0,1 + 1,2. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,12500
Ankara,Çankaya,İleri,Daire,45,90.0,2 + 1,En Üst Kat,False,1.0,İkinci El,Kombi,Doğalgaz,15000
Mersin(İçel),Silifke,Atakent,Daire,11,400.0,3 + 1,Villa Katı,True,3.0,,Klima,Elektrik,25000
Ankara,Çankaya,İlkadım,Daire,20,130.0,3 + 1,Yüksek Giriş,True,1.0,İkinci El,Merkezi,Doğalgaz,25000
İstanbul,Sarıyer,Zekeriyaköy,Daire,4,210.0,3 + 1,Bahçe Katı,False,3.0,,Kombi,Doğalgaz,86000
Ankara,Etimesgut,Tunahan,Daire,23,100.0,3 + 1,En Üst Kat,False,1.0,İkinci El,Merkezi,Doğalgaz,18000
İstanbul,Beykoz,Kavacık,Villa,11,100.0,2 + 1,Müstakil,False,1.0,İkinci El,Kombi,Doğalgaz,35000
Muğla,Bodrum,Bitez,Müstakil Ev,25,140.0,2 + 2,Müstakil,True,2.0,İkinci El,Klima,Elektrik,100000
Bursa,Nilüfer,Dumlupınar,Daire,10,65.0,2 + 1,3. Kat,True,1.0,İkinci El,Kombi,Doğalgaz,10000
Ankara,Çankaya,Şehit Cevdet Özdemir,Daire,25,100.0,2 + 1,Yüksek Giriş,False,1.0,İkinci El,Kombi,Doğalgaz,18000
Kocaeli,Körfez,Mimar Sinan,Daire,20,110.0,2 + 1,Yüksek Giriş,True,1.0,İkinci El,Kombi,Doğalgaz,20000
Ankara,Çankaya,Birlik,Daire,20,125.0,3 + 1,2. Kat,True,1.0,İkinci El,Kombi,Doğalgaz,22500
Balıkesir,Bandırma,Sunullah,Daire,21,105.0,2 + 1,3. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,11000
Adana,Seyhan,Pınar,Daire,9,160.0,3 + 1,10. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,170000
Ankara,Çankaya,Fakülteler,Daire,20,90.0,2 + 1,2. Kat,True,1.0,İkinci El,Kombi,Doğalgaz,18250
İstanbul,Şişli,Mecidiyeköy,Daire,0,90.0,2 + 1,2. Kat,False,1.0,Sıfır,Merkezi (Pay Ölçer),Doğalgaz,39000
Ankara,Çankaya,Birlik,Daire,10,145.0,3 + 1,1. Kat,True,2.0,,Kombi,Doğalgaz,37000
Ankara,Keçiören,Kalaba,Daire,42,120.0,3 + 1,1. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,12500
Burdur,Merkez,Burç,Daire,15,135.0,3 + 1,2. Kat,False,2.0,İkinci El,Kombi,Doğalgaz,4050000
Muğla,Milas,Ören,Daire,1,105.0,2 + 1,2. Kat,True,1.0,Sıfır,Klima,Elektrik,20000
İstanbul,Başakşehir,Bahçeşehir 2. Kısım,Villa,14,600.0,7 + 2,Müstakil,False,6.0,İkinci El,Kombi,Doğalgaz,150000
Antalya,Alanya,Kızılcaşehir,Villa,15,250.0,4 + 2,Müstakil,True,3.0,İkinci El,Klima,Elektrik,17500
İstanbul,Maltepe,Çınar,Daire,0,180.0,5 + 2,4. Kat,False,3.0,Sıfır,Kombi,Doğalgaz,55000
İstanbul,Şişli,Yayla,Daire,15,85.0,2 + 1,3. Kat,True,1.0,İkinci El,Kombi,Doğalgaz,35000
Ankara,Yenimahalle,Yeni Batı,Müstakil Ev,25,200.0,3 + 1,Müstakil,False,1.0,İkinci El,Kombi,Doğalgaz,20000
Mersin(İçel),Erdemli,Tömük,Daire,4,70.0,1 + 1,9. Kat,True,1.0,İkinci El,Klima,Elektrik,10000
Samsun,İlkadım,Kale,Daire,25,200.0,3 + 1,9. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,20000
Hatay,İskenderun,Çay,Daire,12,190.0,3 + 1,Ara Kat,False,2.0,İkinci El,Klima,Doğalgaz,22000
İzmir,Çeşme,Alaçatı,Villa,10,250.0,4 + 1,Müstakil,True,4.0,,Klima,Elektrik,150000
Ankara,Yenimahalle,Esentepe,Daire,35,125.0,3 + 1,8. Kat,True,1.0,İkinci El,Merkezi,Doğalgaz,17500
Eskişehir,Odunpazarı,Yenikent,Daire,35,95.0,2 + 1,En Üst Kat,True,1.0,İkinci El,Merkezi,Doğalgaz,9500
Ankara,Gölbaşı,İncek,Daire,3,90.0,2 + 1,2. Kat,False,1.0,Sıfır,Kombi,Doğalgaz,18000
Ankara,Yenimahalle,İlkyerleşim,Daire,23,140.0,3 + 1,3. Kat,False,2.0,İkinci El,Kombi,Doğalgaz,25000
İzmir,Karabağlar,Fahrettin Altay,Daire,35,120.0,3 + 1,4. Kat,True,1.0,İkinci El,Merkezi,Doğalgaz,28000
İzmir,Çeşme,İsmet İnönü,Villa,0,250.0,4 + 1,Müstakil,True,3.0,Sıfır,Klima,Elektrik,750000
İzmir,Çeşme,Çakabey,Villa,10,1.0,4 + 1,Müstakil,True,3.0,İkinci El,Klima,Elektrik,650000
Ankara,Çankaya,Yaşamkent,Villa,12,350.0,5 + 1,Müstakil,True,3.0,İkinci El,Kat Kaloriferi,Akaryakıt,50000
İstanbul,Beşiktaş,Ortaköy,Daire,25,125.0,2 + 1,3. Kat,True,1.0,İkinci El,Kombi,Doğalgaz,98000
Kocaeli,Gölcük,Çiftlik,Daire,15,95.0,3 + 1,2. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,14000
Ankara,Çankaya,Çankaya,Daire,30,100.0,3 + 1,1. Kat,True,1.0,İkinci El,Merkezi,Doğalgaz,22000
Osmaniye,Kadirli,Şehit Kansu Küçükateş,Müstakil Ev,1,85.0,2 + 1,Müstakil,False,1.0,İkinci El,Soba,Kömür-Odun,8500
İstanbul,Başakşehir,Bahçeşehir 1. Kısım,Daire,11,65.0,1 + 1,3. Kat,False,1.0,,Merkezi (Pay Ölçer),Doğalgaz,13500
Denizli,Merkezefendi,Adalet,Daire,10,130.0,3 + 1,1. Kat,,1.0,İkinci El,Kombi,Doğalgaz,13000
İstanbul,Bağcılar,Yıldıztepe,Daire,30,90.0,2 + 1,1. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,14000
İstanbul,Esenyurt,Mehmet Akif Ersoy,Daire,5,80.0,2 + 1,Yüksek Giriş,False,1.0,,Kombi,Doğalgaz,9500
Çorum,Merkez,Ak Kent,Daire,15,60.0,1 + 1,3. Kat,True,1.0,İkinci El,Kombi,Doğalgaz,6000
İstanbul,Kağıthane,Yeşilce,Daire,20,95.0,2 + 1,3. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,12500
İstanbul,Şişli,Halide Edip Adıvar,Daire,20,130.0,3 + 1,3. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,25000
İstanbul,Beyoğlu,Hacıahmet,Daire,30,75.0,2 + 1,2. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,16000
Denizli,Pamukkale,Yunusemre,Daire,13,55.0,2 + 0,En Üst Kat,True,1.0,İkinci El,Merkezi,Doğalgaz,7000
Bolu,Merkez,Kültür,Daire,10,100.0,2 + 1,En Üst Kat,False,2.0,İkinci El,Kombi,Doğalgaz,15000
Amasya,Merzifon,Sofular,Daire,0,90.0,2 + 0,2. Kat,False,1.0,Sıfır,Kombi,Doğalgaz,9000
Manisa,Turgutlu,Subaşı,Daire,0,75.0,2 + 1,2. Kat,False,1.0,Sıfır,Kombi,Doğalgaz,12500
Manisa,Turgutlu,Subaşı,Daire,0,75.0,2 + 1,2. Kat,False,1.0,Sıfır,Kombi,Doğalgaz,12500
Ankara,Çankaya,Harbiye,Daire,25,125.0,3 + 1,3. Kat,True,1.0,İkinci El,Kombi,Doğalgaz,22000
İstanbul,Zeytinburnu,Nuripaşa,Daire,28,70.0,1 + 1,Yarı Bodrum,False,1.0,İkinci El,Kombi,Doğalgaz,7500
İstanbul,Maltepe,Küçükyalı,Daire,35,130.0,3 + 3,Giriş Katı,True,1.0,İkinci El,Kombi,Doğalgaz,30000
Konya,Ereğli,Cahı,Daire,0,65.0,1 + 1,Ara Kat,False,1.0,Sıfır,Kombi,Doğalgaz,7000
Zonguldak,Merkez,Terakki,Daire,45,125.0,2 + 1,En Üst Kat,True,1.0,İkinci El,Kombi,Doğalgaz,10000
Isparta,Merkez,Çünür,Daire,3,50.0,1 + 1,Ara Kat,True,1.0,İkinci El,Yerden Isıtma,Doğalgaz,9000
Muğla,Bodrum,Gündoğan,Yazlık,17,80.0,2 + 1,Bahçe Katı,True,1.0,İkinci El,Klima,Elektrik,50000
Aydın,Kuşadası,İkiçeşmelik,Daire,2,150.0,3 + 1,1. Kat,True,2.0,Sıfır,Kombi,Doğalgaz,65000
İstanbul,Sancaktepe,Emek,Daire,5,138.0,1 + 1,10. Kat,False,2.0,,Merkezi (Pay Ölçer),Doğalgaz,28500
İstanbul,Sancaktepe,Atatürk,Daire,11,114.0,2 + 1,3. Kat,False,2.0,,Kombi,Doğalgaz,23000
Samsun,Atakum,Körfez,Daire,0,120.0,2 + 1,1. Kat,False,2.0,Sıfır,Kombi,Doğalgaz,11000
İstanbul,Avcılar,Tahtakale,Daire,5,85.0,1 + 1,1. Kat,True,1.0,,Kombi,Doğalgaz,16000
Bursa,Yıldırım,Umurbey,Daire,35,105.0,1 + 1,En Üst Kat,True,1.0,İkinci El,Kombi,Doğalgaz,15000
Antalya,Konyaaltı,Uncalı,Daire,10,155.0,3 + 1,3. Kat,True,1.0,İkinci El,Kombi,Doğalgaz,25000
Ankara,Keçiören,Şenlik,Daire,30,125.0,3 + 1,4. Kat,True,1.0,İkinci El,Kombi,Doğalgaz,14750
İstanbul,Beşiktaş,Muradiye,Daire,35,100.0,2 + 1,2. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,20000
Mersin(İçel),Yenişehir,Eğriçam,Daire,20,60.0,1 + 1,Zemin,True,1.0,İkinci El,Klima,Elektrik,10000
Adana,Çukurova,Huzurevleri,Daire,27,270.0,4 + 1,5. Kat,False,1.0,İkinci El,Kombi,Doğalgaz,15000
Ankara,Etimesgut,Yeşilova,Daire,10,135.0,3 + 1,2. Kat,False,2.0,,Kombi,Doğalgaz,22000
Antalya,Kepez,Habibler,Daire,5,130.0,3 + 1,Kot 1,False,1.0,İkinci El,Klima,Elektrik,2500000
Tokat,Merkez,Alipaşa,Daire,35,130.0,2 + 1,En Üst Kat,False,1.0,İkinci El,Kombi,Doğalgaz,13000
